ResponseId,Age,EdLevel,Employment,WorkExp,YearsCode,DevType,OrgSize,ICorPM,RemoteWork,Industry,Country,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,annual_salary_usd
4228,55-64 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,30.0,12.0,Data engineer,20 to 99 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,PHP;SQL;VBA,,68071.0
42299,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,13.0,3.0,Data or business analyst,100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Computer Systems Design and Services,United States of America,USD United States dollar,SQL,Microsoft SQL Server,95000.0
42314,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,15.0,20.0,"Developer, full-stack",20 to 99 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Germany,EUR European Euro,Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;PowerShell;SQL;Swift;TypeScript,Elasticsearch;Microsoft SQL Server;MySQL;Oracle;PostgreSQL,77730.0
42336,35-44 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",20.0,29.0,"Founder, technology or otherwise",,,,Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);C#;Elixir;Erlang;F#;Go;HTML/CSS;Java;JavaScript;Kotlin;Lua;PowerShell;Python;Ruby;Rust;SQL;TypeScript;Visual Basic (.Net),Cassandra;Cosmos DB;Dynamodb;Elasticsearch;InfluxDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite;Valkey,210000.0
4234,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,11.0,12.0,"Developer, mobile",20 to 99 employees,People manager,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Swift;TypeScript,MongoDB;MySQL;Redis;SQLite,94618.0
42354,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,8.0,10.0,"Developer, back-end",100 to 499 employees,Individual contributor,Remote,Retail and Consumer Services,Brazil,BRL Brazilian real,JavaScript;PHP;SQL;TypeScript,Elasticsearch;MySQL;SQLite,29568.0
42373,45-54 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,25.0,30.0,"Developer, front-end",500 to 999 employees,Individual contributor,Remote,Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);C;C++;HTML/CSS;Swift,,100000.0
42412,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,5.0,10.0,"Developer, full-stack","5,000 to 9,999 employees",Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Insurance,Chile,CLP	Chilean peso,,,27992.0
4242,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",7.0,11.0,"Developer, full-stack",,,,Software Development,Czech Republic,CZK	Czech koruna,Bash/Shell (all shells);F#;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript;Gleam,BigQuery;Cloud Firestore;Elasticsearch;PostgreSQL;Redis;SQLite;Supabase,44933.0
42422,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,2.0,10.0,"Developer, desktop or enterprise applications",500 to 999 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)","Internet, Telecomm or Information Services",Austria,EUR European Euro,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PowerShell;Rust;SQL;Zig,PostgreSQL,55687.0
42423,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,6.0,12.0,Data scientist,"10,000 or more employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)","Transportation, or Supply Chain",Denmark,DKK	Danish krone,Bash/Shell (all shells);Python,DuckDB;PostgreSQL,106376.0
42427,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,18.0,20.0,"Developer, full-stack","10,000 or more employees",Individual contributor,In-person,Other:,United States of America,USD United States dollar,C++;Go;HTML/CSS;JavaScript;Python;TypeScript,InfluxDB;PostgreSQL;Redis;SQLite;Cockroachdb,385000.0
4244,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,8.0,12.0,"Developer, back-end",100 to 499 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Fintech,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,Go;HTML/CSS;JavaScript;SQL;TypeScript,PostgreSQL;Redis;SQLite,142949.0
42456,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,9.0,14.0,"Developer, full-stack",20 to 99 employees,Individual contributor,Remote,Software Development,Mexico,MXN	Mexican peso,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;TypeScript,MySQL,28741.0
42468,45-54 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,25.0,35.0,"Developer, full-stack",100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Higher Education,Canada,CAD Canadian dollar,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL;TypeScript,Dynamodb;MongoDB;PostgreSQL,76606.0
42474,45-54 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,12.0,35.0,"Developer, desktop or enterprise applications","5,000 to 9,999 employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,Estonia,EUR European Euro,C++;PowerShell,,40605.0
42483,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,7.0,8.0,"Developer, full-stack",100 to 499 employees,Individual contributor,Remote,Software Development,Canada,CAD Canadian dollar,HTML/CSS;JavaScript;Python;TypeScript,PostgreSQL,72958.0
42496,18-24 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,3.0,15.0,"Developer, back-end","1,000 to 4,999 employees",Individual contributor,Remote,Software Development,Portugal,EUR European Euro,C#;JavaScript;SQL;TypeScript,Microsoft SQL Server;Redis,27844.0
42497,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,20.0,30.0,"UX, Research Ops or UI design professional",100 to 499 employees,Individual contributor,Remote,Software Development,United States of America,USD United States dollar,HTML/CSS;JavaScript;TypeScript,,195000.0
42521,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,10.0,15.0,"Developer, back-end","10,000 or more employees",Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Banking/Financial Services,Romania,EUR European Euro,Bash/Shell (all shells);Java;JavaScript;Kotlin;Python;Scala,,81210.0
42552,35-44 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,10.0,12.0,"Developer, mobile","10,000 or more employees",Individual contributor,Remote,Software Development,Israel,ILS	Israeli new shekel,C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;Swift;TypeScript,MySQL;SQLite,139054.0
42607,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,19.0,10.0,"Developer, back-end","1,000 to 4,999 employees",Individual contributor,In-person,Fintech,Cyprus,EUR European Euro,Go;PHP,Elasticsearch;MySQL;Valkey,150819.0
42610,55-64 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,30.0,45.0,"Architect, software or solutions",100 to 499 employees,People manager,"Hybrid (some remote, leans heavy to in-person)",Fintech,Italy,EUR European Euro,Bash/Shell (all shells);C#;Dart;HTML/CSS;PowerShell;Python;Visual Basic (.Net),Microsoft SQL Server;SQLite,60328.0
42616,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,8.0,7.0,"Developer, full-stack",Less than 20 employees,Individual contributor,Remote,Software Development,Turkey,USD United States dollar,,,14000.0
42617,35-44 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,13.0,15.0,"Developer, back-end",20 to 99 employees,Individual contributor,Remote,Fintech,Egypt,EGP	Egyptian pound,PHP;Python;Ruby;SQL,MySQL;PostgreSQL;Redis;Clickhouse,4993.0
4262,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,6.0,9.0,DevOps engineer or professional,"1,000 to 4,999 employees",Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Lithuania,EUR European Euro,Bash/Shell (all shells);C#;C++;HTML/CSS;PowerShell;Python;SQL;TypeScript,Microsoft SQL Server;SQLite,92812.0
4264,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,7.0,12.0,Data engineer,100 to 499 employees,Individual contributor,In-person,Manufacturing,France,EUR European Euro,Bash/Shell (all shells);C;Python,PostgreSQL;Clickhouse,73089.0
4266,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,14.0,20.0,"Developer, back-end","10,000 or more employees",Individual contributor,Remote,Software Development,Portugal,EUR European Euro,HTML/CSS;Java;JavaScript;Python;SQL;Swift;TypeScript,MySQL,75410.0
42673,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,13.0,23.0,"Developer, mobile",100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,Germany,EUR European Euro,Bash/Shell (all shells);Dart;Groovy;HTML/CSS;JavaScript;Kotlin;PHP;Python;Ruby;Swift;TypeScript,,97452.0
42675,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,4.0,9.0,"Developer, game or graphics",100 to 499 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,France,EUR European Euro,Bash/Shell (all shells);C#;C++;Go;HTML/CSS;SQL,Dynamodb;Clickhouse;Valkey,40605.0
42678,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,4.0,8.0,"Developer, back-end",Less than 20 employees,Individual contributor,In-person,"Internet, Telecomm or Information Services",Kenya,KES	Kenyan shilling,Bash/Shell (all shells);Dart;HTML/CSS;JavaScript;Python;SQL,MariaDB;MySQL;Redis;SQLite,6502.0
42693,35-44 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,20.0,25.0,Engineering manager,20 to 99 employees,People manager,Remote,Banking/Financial Services,Spain,EUR European Euro,Bash/Shell (all shells);Go;JavaScript;SQL;TypeScript,BigQuery;Elasticsearch;PostgreSQL;Redis,145018.0
4273,35-44 years old,Some college/university study without earning a degree,Employed,20.0,22.0,"Developer, full-stack","5,000 to 9,999 employees",Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Netherlands,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;Kotlin;PHP;SQL;TypeScript,MariaDB;MySQL;PostgreSQL,81210.0
42738,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,7.0,12.0,"Developer, full-stack",20 to 99 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Sweden,SEK	Swedish krona,Bash/Shell (all shells);HTML/CSS;TypeScript,MongoDB;PostgreSQL;Supabase,54507.0
42758,45-54 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,27.0,40.0,"Developer, full-stack",Less than 20 employees,Individual contributor,In-person,Software Development,Italy,EUR European Euro,Bash/Shell (all shells);C;C#;C++;Fortran;HTML/CSS;Java;MATLAB;Python;R;SQL;Visual Basic (.Net),H2;IBM DB2;Microsoft Access;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;Redis;SQLite,29004.0
42768,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,4.0,8.0,"Developer, game or graphics",100 to 499 employees,Individual contributor,In-person,Software Development,Pakistan,USD United States dollar,C#,,24000.0
42792,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,19.0,25.0,"Architect, software or solutions","10,000 or more employees",Individual contributor,Remote,Software Development,Australia,AUD	Australian dollar,Bash/Shell (all shells);Go;Java;JavaScript;Kotlin;Python;TypeScript,Databricks SQL;Dynamodb;PostgreSQL;Redis;Valkey,195028.0
42796,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,19.0,26.0,"Developer, full-stack",20 to 99 employees,People manager,Remote,Software Development,Kazakhstan,KZT	Kazakhstani tenge,Go;HTML/CSS;JavaScript;PHP;Python;SQL,MariaDB;PostgreSQL,60238.0
42805,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,18.0,25.0,Data engineer,500 to 999 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)","Transportation, or Supply Chain",Norway,NOK	Norwegian krone,,,88945.0
42814,35-44 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,7.0,7.0,Data engineer,"1,000 to 4,999 employees",Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Australia,AUD	Australian dollar,C#;Go;SQL,,97514.0
42844,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,7.0,7.0,Support engineer or analyst,"10,000 or more employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Manufacturing,India,INR Indian rupee,,,23201.0
42870,35-44 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,10.0,15.0,"Architect, software or solutions",100 to 499 employees,Individual contributor,Remote,Media & Advertising Services,United States of America,USD United States dollar,Bash/Shell (all shells);HTML/CSS;JavaScript;Ruby;SQL;Swift,MySQL;Redis,200000.0
42876,25-34 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,7.0,14.0,"Developer, full-stack","10,000 or more employees",Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Other:,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Python;SQL;TypeScript,Dynamodb;PostgreSQL,74878.0
42877,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,17.0,30.0,"Developer, back-end",100 to 499 employees,Individual contributor,Remote,Other:,United States of America,USD United States dollar,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;Scala;TypeScript,Cosmos DB;Dynamodb;H2;PostgreSQL;Redis;Snowflake,213000.0
42885,35-44 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,14.0,20.0,"Developer, mobile","1,000 to 4,999 employees",Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Fintech,Bulgaria,BGN	Bulgarian lev,Bash/Shell (all shells);Dart;SQL;Swift,MySQL;PostgreSQL,5990.0
4290,35-44 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,17.0,25.0,"Developer, mobile","10,000 or more employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Retail and Consumer Services,United States of America,USD United States dollar,Bash/Shell (all shells);Go;Kotlin;Python;SQL;Swift,,209000.0
42907,18-24 years old,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,1.0,6.0,Other (please specify):,"10,000 or more employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Computer Systems Design and Services,France,EUR European Euro,HTML/CSS;JavaScript;MATLAB;Python,,75410.0
4291,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,14.0,16.0,"Developer, back-end",100 to 499 employees,People manager,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,Ukraine,UAH Ukrainian hryvnia,C#;PowerShell;Python;SQL,Cosmos DB;Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL;Redis;SQLite,5273.0
42916,25-34 years old,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed,8.0,13.0,"Developer, front-end",Less than 20 employees,Individual contributor,In-person,Software Development,Greece,EUR European Euro,HTML/CSS;JavaScript;SQL;TypeScript,Microsoft SQL Server;MySQL,34804.0
4295,18-24 years old,Some college/university study without earning a degree,Employed,1.0,7.0,"Developer, full-stack",Less than 20 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Austria,EUR European Euro,Bash/Shell (all shells);Dart;HTML/CSS;JavaScript;PHP;SQL;TypeScript,MariaDB;MySQL;Redis;SQLite,46470.0
42954,55-64 years old,Some college/university study without earning a degree,Employed,25.0,40.0,"Developer, full-stack",20 to 99 employees,Individual contributor,Remote,Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;PowerShell;Python;Ruby;SQL;TypeScript,Dynamodb;Elasticsearch;MariaDB;MongoDB;MySQL;SQLite,132000.0
42966,55-64 years old,Some college/university study without earning a degree,Employed,35.0,45.0,"Developer, front-end","5,000 to 9,999 employees",Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Retail and Consumer Services,United Kingdom of Great Britain and Northern Ireland,GBP Pound sterling,Java;Kotlin;SQL,Firebase Realtime Database;SQLite,102106.0
